64,2099.92,2133.98,2144.97,2131.4,2045.05,2096.8,2047.69,2074.09,2084.74,2063.74,2061.89,2065.07,2100.02,2132.31,2142.4,2144.67,2143.33,2013,2115.87,2133.67,2145.71,2129.59,2148.63,2149.73,2110.91,2013,2106.37,2149.73
128,2730.64,2766.16,2766.19,2789.86,2770.69,2801.54,2790.77,2736.23,2721.91,2812.91,2784.95,2780.07,2794.26,2821.71,2811.62,2822.35,2813.65,2822.56,2796.87,2805.36,2786.56,2773.89,2776.43,2810.09,2785.27,2721.91,2786.9,2822.56
256,3391.6,3445.34,3455.11,3449.77,3470.03,3477.25,3480.79,3461.17,3455.83,3441.83,3468.22,3417.5,3434.9,3355.42,3420.95,3426.06,3472.25,3452.86,3487.21,3463.46,3462.19,3450.15,3491.58,3467.63,3493.19,3355.42,3451.69,3493.19
512,3590.2,3247.01,3658.17,3632.24,3627.9,3649.38,3678.53,3712.15,3745.89,3738.31,3747.87,3745.85,3730.63,3744.39,3734.8,3753.97,3756.26,3708.14,3694.57,3730.56,3697.7,3742.56,3736.89,3728.34,3661.93,3247.01,3687.77,3756.26
1024,3949.47,3893.18,3946.09,3911.55,3976.2,3942.62,3981.77,3941.69,3920.23,3888.36,3933.29,3955.82,3965.08,3871.51,3899.32,3919.72,3944.77,3947.07,3967.39,3965.59,3999.2,3974.7,3980.44,3984.17,3954.33,3871.51,3944.54,3999.2
2048,3923.04,4009.05,4021.84,4074.71,4031.6,4076.1,4026.9,3614.17,3762.59,3993.34,3909.02,3970.17,3857.04,3921.44,3941.89,3947.18,3795.52,3913.62,3837.62,3926.28,3971.77,3968.67,4050.33,3804.31,3922.8,3614.17,3930.84,4076.1
4096,4218.5,4233.56,4178.16,3797.7,4172.75,4149.27,4125.34,4132.97,4139.75,4212.07,4327.2,4020.32,4206.74,4264.6,4228.35,4135.54,4183.05,4273.09,4302.69,4315.03,4322.62,4267.62,4269.56,4320.91,4306.9,3797.7,4204.17,4327.2
8192,6290.89,6247.73,6340.73,6334.7,6182.67,6195.42,5829.01,5867.4,6089.53,6173.54,6193.16,6205.66,6201.51,6211.83,6253.88,6311.57,6336.38,6273,6310.6,6281.96,6322.09,6349.85,6055.16,6101.28,6181.52,5829.01,6205.64,6349.85
16384,7748.63,7609.71,7796.19,7875.88,7832.05,7825.37,7375.79,7915.05,8097.38,8022.65,8005.43,8033.14,8031.21,8077.76,8062.57,7896.19,8044.15,8050.24,7922.94,8032.4,7906.22,8058.05,8105.76,8001.09,8194.75,7375.79,7940.82,8194.75
32768,8763.61,9382.31,9368.04,9344.02,9385.62,9310.69,9310.82,9465.33,9348.07,9311.42,9499.62,9492.26,9489.09,9482.84,9548.3,9514.17,9474.28,9444.48,8931.49,9108.12,8728.4,9298.64,9388.94,9396.45,9400.02,8728.4,9327.48,9548.3
65536,9982.47,10349.4,10398.1,10250,10402.4,10447.4,10502.4,10348,10327.8,10279.7,10133.3,9805.9,9842.64,9818.92,9707.03,10191.2,10174.6,9762.82,9782.06,10140.1,10232.3,9970.81,10349.9,9801.54,10126.8,9707.03,10125.1,10502.4
131072,10405.1,10534.8,10572.5,10483.1,10583.7,10564.8,10641.4,10644.8,10591,10677.2,10432.2,10677.9,10486.5,10683,10657.9,10681.4,10583.4,10640.5,10713.2,10657,10651.4,10649.8,10414.5,10452.5,10515.8,10405.1,10583.8,10713.2
262144,8826.09,9123.44,9720.6,9835.29,9833.59,9925.27,9896.95,9955.04,9849.3,9876.01,9982.19,9869.03,9824.12,9855.96,9950.94,9989.33,9941.53,9994.99,9873.86,9892.86,9986.37,9928.32,10012.9,9922.93,10005.3,8826.09,9834.89,10012.9
524288,9755.61,9707.64,9848.28,9709.12,9670.55,9670.47,9819.82,9761.15,9567.21,9822.78,9830.54,9688.99,9846.04,9810.34,9807.75,9727.92,9863.73,9775.43,9493.97,9673.79,9634.03,9325.72,9700.46,9693.65,9727.39,9325.72,9717.29,9863.73
1048576,9588.23,9333.91,9491.35,9719.1,9804.04,9781.08,9610.25,9657.61,9563.8,9444.08,8901.9,9018.35,9559.02,9467.69,9523.46,9661.42,9570.9,9688.34,9721,9753.2,9721.54,9653.45,9782.14,9830.75,9801.52,8901.9,9585.93,9830.75
