512,2303.07,2131.21,2278.9,2254.27,2272.02,2298.17,2218.24,2308.35,2392.39,2282.16,2347.61,2247.61,2282.43,2356.88,2397.47,2331.47,2269.58,2263.42,2308.51,2326.98,2340.69,2196.49,2269.08,2304.82,2287.4,2131.21,2290.77,2397.47
1024,3509.66,3421.23,3426.45,3463.74,3476.16,3413.52,3386.87,3501.43,3420.97,3520.8,3515.7,3507.45,3421.32,3407.23,3520.98,3400,3479.63,3460.57,3362.91,3434.3,3420.57,3536.34,3477.79,3478.49,3334.73,3334.73,3451.95,3536.34
2048,3839.8,4124.87,4293.94,4153.96,4209.22,4065.26,4187.04,4159.9,4237.05,4184.75,4094.82,4141.63,4293.2,4214.32,4244.45,4177.47,4223.49,4302.44,4241.34,4294.46,4153.87,4293.14,4254.49,4276.31,4326.53,3839.8,4199.51,4326.53
4096,4299.09,4311.91,4299.81,4323.54,4290.71,4343.75,4287.8,3717.79,4324.64,4241.7,4361.43,4342.77,4330.9,4335,4355.31,4293.4,4277.85,4304.12,4318.61,4333.67,4298.81,4284.42,4264.46,4302.59,4366.52,3717.79,4288.42,4366.52
8192,4312.02,4279.43,4383.34,4383.82,4167.78,4250.29,4413.69,4329.07,4385.8,4425.01,4454.06,4474.44,4419.72,4446.22,4499.49,4445.75,4413.69,4433.61,4460.66,4447.43,4388.76,4454.83,4456.39,4124.71,4009.62,4009.62,4370.39,4499.49
16384,4254.92,4420.29,4444.78,4408.66,4347.54,4396.8,4292.85,4297.09,4311.4,4437.06,4445.98,4431.48,4280.95,4368.93,4429.04,4292.26,4410.26,4386.04,4446.21,4398.84,4159.47,4402.56,4372.54,4372.52,4369.46,4159.47,4367.12,4446.21
32768,4465.92,4386.38,4357.64,4238.22,4391.61,4458.98,4428.86,4344.97,4458.77,4481.48,4442.26,4351.68,4414.25,3780.01,4492.48,4339.89,4461.4,4279.4,4169.82,4337.93,4399.64,4520.52,4519.57,4343.33,4461.27,3780.01,4373.05,4520.52
65536,4586.87,4598.16,4606.97,4611.54,4394.77,4615.02,4460.46,4575.57,4021.85,4269.68,4535.66,4521.29,4567.78,4359.06,4482.55,4509.8,4426.97,4538.58,4418.22,4482.69,4488.65,4531.07,4462.15,4552.17,4547.76,4021.85,4486.61,4615.02
131072,4583.19,4540.01,4566.84,4547.26,3845.9,4403.7,4290.4,4356.79,4419.48,4456.9,4357.07,4227.16,4523.85,4466.62,4441.2,4343.72,4171.82,4456.69,4504.48,4563.19,4508.56,4377.82,3891.77,3920.19,3984.8,3845.9,4349.98,4583.19
262144,4546.27,4502.56,4471.83,4396.13,4505.47,4419.34,4583.52,4465.29,4331.66,4371.19,3898.07,4614.2,4605.95,4557.19,4466.11,4596.34,4628.8,4595.01,4653.51,4227.22,4166.99,4350.83,4099.01,4561.61,4593.61,3898.07,4448.31,4653.51
524288,4739.34,4719.08,4776.73,4779.1,4785.73,4784.4,4719.64,4733.91,4769.92,4682.09,4715.82,4678.72,4699.09,4602.76,4662.64,4734.54,4719.87,4721.45,4685.76,4637.7,4685.87,4580.5,4654.04,4638.15,4643.05,4580.5,4702,4785.73
1048576,4659.57,4660.05,4675.18,4700.86,4590.2,4724.44,4590.16,4476.42,4096.91,4572.28,4454.7,4772.23,4694.9,4703.39,4659.04,4016.68,4427.74,4719.88,4654.71,4632.39,4561.4,4763.8,4700.15,4770.27,4705.32,4016.68,4599.31,4772.23
