64,7.05067,6.92611,6.88931,6.83625,6.78926,6.98559,6.83196,6.7114,6.7345,6.7552,6.89291,6.89461,6.77848,6.82904,6.72418,6.90304,6.78804,6.8997,6.82914,6.86584,6.68471,6.80064,6.9012,6.84707,6.70356,6.68471,6.8341,7.05067
128,13.8314,13.2547,13.6838,13.4513,13.6427,13.3902,13.7076,13.5005,13.6516,13.523,13.0168,13.5624,13.5772,13.9625,13.6114,14.1159,13.7686,13.3884,13.7575,13.4939,13.7174,13.5475,13.3409,13.6397,14.1887,13.0168,13.613,14.1887
256,27.3888,27.29,25.2853,25.1553,27.0625,27.1252,27.4759,27.1814,26.3425,25.7459,27.8915,27.2721,28.1646,26.8905,27.3596,27.4379,27.8015,27.9126,27.3379,26.7929,27.2275,26.5004,27.651,26.1142,27.2065,25.1553,27.0245,28.1646
512,56.119,50.8782,55.0589,56.041,54.5405,52.268,55.5114,55.6198,55.0019,54.4787,53.4688,55.588,54.1334,54.4683,55.3772,54.3103,54.3756,51.4183,52.0246,52.8625,54.3465,55.6457,49.7682,54.6308,55.1655,49.7682,54.124,56.119
1024,108.293,105.869,108.402,105.89,103.146,105.713,104.214,109.068,106.088,108.598,109.138,101.837,91.7196,108.782,108.04,105.801,110.353,109.484,109.875,109.75,104.291,109.185,110.751,110.196,108.684,91.7196,106.927,110.751
2048,183.54,181.227,217.327,213.049,209.412,198.312,199.975,185.296,192.492,195.343,198.329,202.72,203.069,215.529,208.556,175.009,187.704,210.805,207.521,190.765,212.685,185.555,196.943,196.41,213.134,175.009,199.228,217.327
4096,411.146,410.411,408.715,393.765,400.348,395.582,413.088,337.899,372.599,395.639,394.07,403.739,339.389,406.53,338.62,403.17,391.227,398.741,398.835,385.047,374.028,333.646,371.437,368.025,309.365,309.365,382.202,413.088
8192,642.506,672.596,648.27,712.936,716.794,562.942,743.599,747.45,701.236,740.404,725.237,746.654,714.897,625.537,694.909,736.073,708.616,730.285,551.54,719.303,717.532,731.149,595.973,659.952,681.115,551.54,689.1,747.45
16384,1198.62,1243.71,1227.36,790.027,1150.77,916.412,882.991,734.9,1262.54,1206.18,1237.99,1272.89,1233.85,1188.23,1234.42,1232.35,1302.75,1232.29,1251.81,1210.94,1265.37,1279.81,1312.63,1321.8,1177.04,734.9,1174.71,1321.8
32768,1840.53,1456.25,1901.76,1033.86,2008.53,2028.39,1827.75,1932.44,2051.29,1898.76,1972.28,1863.34,1972.94,1952.24,1729.63,1607.28,1690.93,1814.65,1669.91,1767.35,1775.12,1908.87,1895.86,1864.08,1164.83,1033.86,1785.16,2051.29
65536,2639.13,2689,2772.98,2655.07,2655.66,2609.8,2530.14,2756.63,2597.92,2641.48,2726.82,2713.01,2629.27,1549.24,2693.78,2756.91,2781.37,2727.25,2718.09,2739.11,2762.89,2782.81,2774.79,2760.35,2730.1,1549.24,2655.74,2782.81
131072,2894.24,2890.02,2887.04,2878.07,2909.38,2880.05,2933.72,2801.58,2894.67,2653.69,2830.88,2802.76,2804.64,2804.91,2788.38,2842.24,2790.4,2851.15,2892.88,2857.1,2904.95,2726.36,2679.52,2743.07,2803.27,2653.69,2829.8,2933.72
262144,3172.9,3180.82,3152.79,3115.9,3197.49,3222.94,3257.94,3214.17,3279.65,3182.27,3196.46,3212.77,3216.74,3182.06,3182.65,3154.33,3214.99,3204.61,3237.53,3165.48,3236.21,3215.31,3261.33,3218.76,3256.48,3115.9,3205.3,3279.65
524288,3530.22,3509.32,3541.79,3335.79,3439.62,3628.21,3719.34,3619.7,3610.06,3280.49,3628.61,3657.35,3709.77,3730.08,3603.31,3490.83,3522.89,3556.37,3536.66,3482.93,3508.48,3550.03,3559.64,3518.97,3533.53,3280.49,3552.16,3730.08
1048576,3727.32,3775.72,3636.01,3538.52,3630.05,3689.63,3750.7,3462.39,3690.62,3706.88,3686.33,3689.86,3750.9,3746.21,3678.94,3851.9,3746.72,3696.43,3521.85,3693.14,3812.34,3588.55,3595.47,3516.8,3651.62,3462.39,3673.4,3851.9
