512,2220.59,2185.47,2196.28,2181.3,2131.4,2192.72,2168.31,2151.44,2171.23,2166.61,2223.45,2238.41,2208.94,2170.46,2150.94,2187.77,2222.67,2163.16,2203.72,2160.31,2172.25,2247.88,2237.5,2253.21,2250.74,2131.4,2194.27,2253.21
1024,3244.54,3132.58,3142.22,3142.04,3185.93,3205.16,3183.37,3250.7,3208.28,3114.59,3190.78,3240.12,3152.94,3223.39,3274.13,3233.52,3291.64,3264.05,3292.68,3178.99,3227.49,3234.3,3198.99,3138.12,3230.02,3114.59,3207.22,3292.68
2048,3840.28,3815.05,3897.83,3660.41,3530.21,3565.77,3795.21,3897.56,3845.96,3860.17,3877.82,3845.34,3841.53,3865.34,3896.24,3887.44,3843.04,3867.95,3868.01,3882.96,3878.56,3895.83,3882.83,3887.81,3836.18,3530.21,3830.61,3897.83
4096,4324.85,4301.04,4305.48,4358.58,4267.58,4339.57,4370.91,4341.52,4305.65,4291.86,4296.83,4337.94,4354.52,4353.47,4352.24,4318.43,4322.48,4309.7,4351.76,4246.03,4355.34,4339.83,4342.38,4289.86,4306.44,4246.03,4323.37,4370.91
8192,4265.65,4215.93,4291.66,4160.72,4153.44,4224.22,4429.5,4436.11,4149.79,4121.03,4134.76,4250.04,4098.98,4258.58,4156.5,4341.04,4311.17,4208.57,4233.36,4412.12,4202.05,4157.04,4160.7,4245.05,4420.24,4098.98,4241.53,4436.11
16384,4445.09,4407.53,4350.38,4079.5,3979.05,4138.84,4371.7,4443.79,4207.97,4274.74,4190.09,4307.29,4232.02,4271.97,4224.32,4249.98,4361.11,4372.45,4423.47,4464.17,4461.09,4410.22,4305.5,4414.62,4317.63,3979.05,4308.18,4464.17
32768,4286.65,4296.06,4428.61,4261.45,4283.99,4181.02,4280.36,4238.98,4229.51,4212.83,4355.29,4250.11,4308.9,4285.43,4379.93,4314.75,4389.64,4400.68,4398.85,4437.81,4346.06,4509.94,4388.47,4449.73,4070.1,4070.1,4319.41,4509.94
65536,4190.21,4229.17,4141.47,4296.73,4267.72,4424.52,4429.38,4402.52,4171.31,4148.53,4164.31,4374.63,4335.96,4264.04,4456.95,4373.87,4388.21,4527.54,4385.4,4374.94,4038.53,3884.79,4284.31,4275.65,4464.62,3884.79,4291.81,4527.54
131072,4447.1,4428.21,4454.31,4573.73,4481.12,4444.4,4315.42,4059.85,4343.13,4447.21,4367.38,4451.14,4265.27,4471.46,4499.98,4518.68,4526.31,4566.81,4590.17,4611.32,4497.08,4580.33,4596.86,4576.98,4569.17,4059.85,4467.34,4611.32
262144,4452.22,4551.7,4685.88,4581.2,4636.82,4685.84,4673.74,4636.42,4717.05,4538.72,4659.85,4683.79,4548.71,4578.8,4558.78,4576.96,4610.8,4634.11,4719.85,4443.77,4654.06,4600.18,4606.09,4615.61,4706.44,4443.77,4614.29,4719.85
524288,4790.27,4814.97,4810.66,4734.13,4748.76,4749.8,4775.5,4791.42,4648.12,4743.57,4707.52,4810.63,4786.64,4759.48,4647.13,4534.41,4740.95,4794.89,4642.94,4610.48,4659.53,4677.57,4672.41,4729.95,4704.82,4534.41,4723.46,4814.97
1048576,4715.01,4761.67,4765.94,4764.08,4740.74,4751.78,4665.99,4714.12,4750.47,4682.59,4602.93,4704.35,4688.49,4713.18,4737.1,4731.55,4713.58,4744.23,4759.05,4741.37,4744.91,4777.21,4749.96,4774.34,4789.71,4602.93,4731.37,4789.71
