64,343.416,353.348,349.721,346.109,370.652,354.099,361.826,346.006,369.377,365.94,355.523,366.612,372.505,370.728,366.161,367.758,370.196,370.017,370.092,341.904,371.896,375.464,334.224,297.657,291.992,291.992,355.329,375.464
128,304.09,309.091,310.136,297.1,330.599,344.905,375.453,379.561,379.246,367.3,362.74,367.492,375.557,326.926,374.17,374.733,355.676,364.531,368.321,378.209,335.898,366.282,380.752,371.925,375.045,297.1,355.03,380.752
256,279.828,379.316,366.494,354.547,387.064,383.139,384.915,368.165,385.507,388.349,391.138,391.355,341.756,384.769,393.35,387.606,375.761,390.84,385.274,383.239,389.185,374.559,368.241,382.258,380.595,279.828,375.89,393.35
512,379.48,390.19,359.803,267.35,377.479,360.836,347.367,321.405,375.205,388.534,381.366,389.791,395.106,388.982,391.902,391.649,287.551,293.833,241.196,357.129,358.696,354.176,356.162,358.629,349.449,241.196,354.531,395.106
1024,349.746,375.936,378.856,374.657,367.722,385.206,365.67,388.911,386.082,389.539,388.498,382.16,359.448,376.566,368.073,372.848,378.475,378.374,344.563,368.477,376.296,391.512,390.02,398.148,397.859,344.563,377.346,398.148
2048,395.444,393.475,399.156,397.812,397.34,364.923,391.05,385.639,380.833,380.342,399.242,368.848,403.095,403.937,397.048,379.123,387.943,374.285,383.368,385.066,396.292,374.438,373.529,400.632,386.732,364.923,387.984,403.937
4096,388.869,403.202,402.898,393.439,392.104,367.944,388.042,391.839,391.197,389.079,390.346,394.817,391.275,397.39,397.383,399.919,390.957,404.594,397.002,376.215,403.904,398.132,408.836,400.931,409.89,367.944,394.808,409.89
8192,737.608,724.541,718.927,729.223,683.553,644.048,724.102,696.145,731.805,664.191,714.072,739.858,738.038,742.766,697.582,719.597,714.615,684.615,717.616,715.725,719.335,712.941,730.394,723.057,726.631,644.048,714.039,742.766
16384,1196.6,1271.76,1234.35,1241.93,1218.46,1180.08,1236.78,1175.53,1184.93,1172.37,1237.01,1218.13,1240.83,1242.89,1146.46,1235.83,1236.33,1231.23,1208.39,1220.28,1213.21,1225.23,1206.97,1238.63,1162.82,1146.46,1215.08,1271.76
32768,1808.68,1973.39,1958.74,1938.7,1941.48,1911.84,1865.72,1855.59,1708.8,1852.81,1921.32,1922.91,1807.18,1845.59,1894.57,1878.75,1836.52,1878.81,1737.99,1940.99,1944.57,1881.08,1922.62,1776.41,1851.98,1708.8,1874.28,1973.39
65536,2531.72,2542.05,2378.94,2224.08,2206.25,2502.86,2640.24,2599.42,2557.18,2317.08,2446.83,2571.24,2573.67,2588.53,2551.44,2557.14,2324.49,2514.32,2446.96,2534.17,2428.5,2210.68,2385.36,2315.59,2586.59,2206.25,2461.41,2640.24
131072,2537.46,2563.49,2554.84,2573.35,2542.23,2556.26,2412.27,2507,2520.33,2253.7,2231.72,2498.28,2481.33,2507.19,2503.2,2359.61,2342.5,2434.56,2349.13,2491.18,2416.92,2474.97,2444.92,2477.06,2478.4,2231.72,2460.48,2573.35
262144,2667.76,2667,2645.06,2629.83,2667.98,2273.44,2396.43,2443.63,2325.98,2717.05,2328.57,2758.15,2394.12,2464.03,2635.25,2353.94,2569.98,2428.5,2384.79,2660.08,3012.54,2419.27,2470.53,2706.28,2610.34,2273.44,2545.22,3012.54
524288,3176,3135.24,3098.32,2801.18,2631.6,2964.68,2886.47,2983.22,2967.68,2638.3,2739.91,2802.38,2828.9,2760.33,3057.85,2642.59,2766.4,2817.87,3134.28,3054.55,2299.15,2974.51,3090.22,2945.74,2673.36,2299.15,2874.83,3176
1048576,2929.23,3142.49,2947.09,3177.51,3156.32,2845.51,3062.32,2926.44,3294.93,3200.5,2469.26,2955.91,2632.86,2504.82,2982.36,2928.21,3350.07,3218.93,3380.42,2830.7,3236.25,3226.75,3318.32,3202.69,3064.5,2469.26,3039.37,3380.42
