64,6295.33,6191.07,6267.23,6239.62,6333.78,6289.62,6328.62,6204.21,6248.43,6254.96,6288.6,6309.11,6225.68,6232.77,6260.94,6322.79,6312.51,6333.92,6273.56,6219.18,6320.08,6261.62,6335.09,6279.51,6277.46,6191.07,6276.23,6335.09
128,7731.42,7801.52,7764.79,7720.53,7690.93,7420.18,7226.05,7363.75,6873.66,7484.68,7820.52,7268.33,7449.5,7572.12,7698.74,7773.11,7386.02,7682.6,7108.58,7571.17,7550.13,7439.96,7731.88,7511.48,7576.81,6873.66,7528.74,7820.52
256,9622.43,9525.49,9450.14,9597.96,9642.52,9225.76,9355.09,7792.32,9382.14,9554.64,9493.16,9617.83,9091.02,9286.86,9323.02,9090.13,9231.94,8520.19,9449.2,9189.3,8123.04,9194.38,9218.31,9100.18,9351.59,7792.32,9217.15,9642.52
512,9264.41,9116.92,8497.75,8141.63,9019.65,9097.76,9038.12,9299.28,9237.92,9186.34,9030.87,9061.06,8765.61,9273.45,9228.24,9275.14,9381.63,9485.68,9395.34,9355.4,9223.1,9446.09,9253.89,9486.52,9434.86,8141.63,9159.87,9486.52
1024,8717.23,7619.46,8527.67,8828.04,8644.91,8414.84,8381.93,7775.77,8847.1,8844.85,8994.24,8770.75,7713.75,7734.72,8903.91,8688.88,8788.59,9027.75,8820.94,8725.92,8948.22,8996.51,7439.6,9006.28,8791.76,7439.6,8558.14,9027.75
2048,7336.44,7152.09,7164.45,6986.06,7086.24,6209.71,7104.31,7421.95,7346.07,7307.23,6806.43,7343.22,7299.94,7281.14,7123.5,6671.18,6995.99,7240.67,7122.6,6766.68,7248.57,7229.4,7170.3,7353.28,6183.81,6183.81,7078.05,7421.95
4096,8642.47,8833.02,8710.63,8783.99,8191.37,8873.85,8148.88,8516.04,8660.54,8578.3,8502.17,8753.47,8752.76,7648.89,8546.77,8934.42,8530.1,8914.3,8907.55,8760.62,8768.43,8834.35,8811.81,8933.7,8800.26,7648.89,8653.55,8934.42
8192,9016.76,8951.85,9005.58,8945.61,9023.43,8963.79,9053.51,8997.91,8942.81,8758.96,8796.6,9048.76,8897,8862.2,8781.09,8865.17,8948.49,8862.89,8502.12,8164.93,8801.06,8958.59,9008.09,8813.08,8930.33,8164.93,8876.02,9053.51
16384,8845.64,8532.56,8807.46,6738.11,8501.56,8138.24,8708.12,8805.97,8773.67,8562.75,8506.56,8500.26,8119.65,8653.52,7943.83,8599.55,8754.48,7329.02,8335.85,8490.16,8685.75,8588.95,8066.09,8449.06,8755.86,6738.11,8407.71,8845.64
32768,8039.32,8265.7,8351.2,7822.78,8024.26,8219.14,8212.14,8292.97,8257.65,8292.48,7450.98,8340.57,8315.94,8348.15,8364.82,8368.3,8206.92,8008.58,8257.98,7908.1,8340.34,7048.44,8205.24,8153.13,8193.58,7048.44,8131.55,8368.3
65536,8220.07,7254.48,8032.7,8012.72,8098.05,6749.29,8267.27,8086.66,8124.55,8114.29,8105.51,8052.07,8072.56,7493.19,8008.42,8182.62,8091.58,7373.37,7406.01,8177.97,7983.38,7948.17,8126.52,7171.44,7734.7,6749.29,7875.5,8267.27
131072,7863.12,7448.15,7629.88,7104.05,7650.59,7713.96,7734.59,7624.52,7774.51,7019.36,7472.55,7404.98,7888.08,7525.97,7205.47,6599.37,7833.86,7739.91,7912.75,7844.64,7869.61,7720.6,7769.85,7846.84,7697.99,6599.37,7595.81,7912.75
262144,7569.06,7383.22,7559.47,7580.22,7491.38,7598.66,7550.41,7556.44,7438.96,7525.71,7514.16,7540.41,7452.19,7429.9,7595.93,7576.88,7400.16,7507.73,7533.95,7486.64,7562.33,7565.5,7516.34,7557.49,7576.3,7383.22,7522.78,7598.66
524288,7320.29,7380.32,7468.93,7450.85,7486.03,7499.7,7461.75,7446.57,7370.73,7453.84,7488.59,7348.73,7317.81,7310.96,7413.92,7496.1,7466.55,7366.4,7430.28,7405.97,7473.4,7483.04,7381.39,7483.55,7446.21,7310.96,7426.08,7499.7
1048576,5801.88,5734.42,5796.26,5800.92,5724.89,5786.68,5709.67,5498.24,5653.19,5554.37,5698.74,5479.77,5613.91,5389.22,5519.29,5697.25,5567.81,5326.2,5685.91,5763.09,5782.51,5714.23,5778.75,5804.49,5757.09,5326.2,5665.55,5804.49
