512,2177.29,2292.58,2288.24,2360.23,2319.54,2365.24,2250.48,2274.19,2327.05,2320.64,2378.6,2367.43,2192.84,2346.66,2334.47,2336.91,2380.9,2173.77,2338.28,2307.68,2313.5,2294.94,2157.58,2223.53,2253.88,2157.58,2295.06,2380.9
1024,3319.92,3303.44,2998.71,2992.56,3059.99,2903.37,3224.12,3212.73,3342.16,3176.19,3006.05,3292.33,3245.86,3315.46,3367.36,3060.98,3297.05,3314.19,3398.9,3389.87,3362.37,3356.86,3395.6,3370.03,3317.68,2903.37,3240.95,3398.9
2048,3739.57,3742.9,3816.51,3740.86,3821.11,3765.94,3884.27,3823.91,3822.18,3845.54,3849.24,3867.93,3846.7,3810.76,3853.02,3766.82,3842.84,3835.2,3795.12,3792.11,3696.96,3624.19,3696.54,3758.1,3838.17,3624.19,3795.06,3884.27
4096,4203.98,4125.4,4238.08,4078.34,4124.74,4089.21,4222.06,4177.15,4187.81,4253.27,4107.54,4199.07,4204.76,4106.09,4181.31,4131.06,4178.73,4177.3,4234.21,4243.9,4211.15,4211.49,4242.36,4206.39,4245.51,4078.34,4183.24,4253.27
8192,4375.18,4377.8,4378.81,4367.94,4385.89,4369.33,4394.97,4338.32,4376.94,4304.31,4388.73,4359.27,4345.28,4385.94,4302.67,4357.56,4347.22,4382.4,4340.12,4261.32,4261.86,4335.96,4352.48,4373.7,4365.77,4261.32,4353.19,4394.97
16384,4400.56,4476.24,4451.94,4359.9,4400.09,4397.67,4400.62,4379.97,4334.93,4347.67,4357.64,4396.88,4373.99,4296.46,4368.63,4378.13,4367.28,4322.18,4345.81,4269.75,4372.75,4289.41,4324.82,4325.5,4386.5,4269.75,4365.01,4476.24
32768,4398.94,4441.73,4443.08,4461.05,4414.93,4479.66,4432.09,4275.02,4476.3,4474.82,4358.6,4338.29,4462.62,4382.44,4442.47,4430.62,4425.87,4411.24,4432.74,4389.82,4497.94,4410.79,4459.69,4448.23,4491.44,4275.02,4427.21,4497.94
65536,4560.85,4580.27,4549.37,4498.81,4445.46,4558.77,4501.66,4569.32,4553.14,4420.87,4427.48,4551.38,4528.1,4532.99,4539.38,4547,4487.45,4555.66,4468.66,4513.45,4494.7,4526.19,4449.64,4457.78,4531.28,4420.87,4513.99,4580.27
131072,4518.06,4506.18,4520.41,4546.41,4562.72,4584.19,4570.36,4581.38,4527.19,4442.23,4547.95,4616.94,4579.99,4604.01,4621.72,4479.11,4544.18,4528.16,4609.25,4584.07,4582.68,4577.64,4534.68,4534.35,4527.04,4442.23,4553.24,4621.72
262144,4601.57,4626.88,4604.43,4654.75,4668.96,4665.68,4613.22,4525.86,4619.92,4614.99,4612.41,4675.35,4469.74,4657.94,4595.4,4607.44,4634.96,4588.81,4607.2,4680.09,4613.5,4681.35,4622.86,4603.2,4611.25,4469.74,4618.31,4681.35
524288,4664.92,4673,4676.21,4664.73,4674.92,4655.52,4629.31,4655.95,4669.46,4692.64,4702.35,4530,4676.48,4757.52,4718.64,4686.41,4665.96,4611.44,4540.66,4675.53,4711.16,4667.04,4701.74,4715.07,4766.67,4530,4671.33,4766.67
1048576,4757.07,4790.89,4780.48,4795.69,4737.12,4783.44,4762.85,4784.12,4736.07,4791.78,4770.43,4759.38,4673.96,4783.96,4656.03,4790.95,4746.01,4790.02,4818.08,4787.9,4774.12,4798.35,4784.87,4785.32,4842.94,4656.03,4771.27,4842.94
