512,734.531,2635.75,2780.14,2696.71,2585.04,2513.95,967.598,2715.37,2529.57,2548.56,2502.55,2565.78,2575.8,2657.84,2504.25,2384.82,2530.66,2516.6,2526.52,2511.56,2519.02,2659.62,2736.36,2675.74,2700.52,734.531,2450.99,2780.14
1024,3553.05,3560.08,3273.58,3710.08,3526.83,3356.23,3493.8,3475.83,3541.47,3537.2,3208.47,3467.44,3533.84,3513.89,3339.38,3302,3422.04,3463.68,3367.19,3454.41,3474.04,3723.94,2956.3,3514.17,3567.58,2956.3,3453.46,3723.94
2048,4339.94,4298.6,4161.63,4272.11,4263.24,1618.6,4252.41,4285.92,3936.08,3990.86,4098.55,4276.51,4028,4285.91,4092.5,4017.55,4204.95,4313.53,4112.61,3965.82,4138.54,3790.74,4034.55,4207.1,4343.67,1618.6,4053.2,4343.67
4096,4470.76,4536.97,4168.71,4415,4325.18,4092.11,4461.47,4449.07,4502.48,4533.83,4480.9,4546.57,4548.19,3952.11,3992,3956.89,4396.42,3996.76,3996.55,3986.79,3892.43,3483.35,3965.76,4120.33,4281.91,3483.35,4222.1,4548.19
8192,4193.85,4472.11,3952.97,4244.51,4199.92,3860.92,4128.61,4396.66,4489.11,4636.81,4109.67,4197.1,3979.11,4071.33,4032.51,4394.7,4479.57,4305.66,4183.27,4124.79,4106.6,4105.95,4488.43,4329.53,3964.21,3860.92,4217.92,4636.81
16384,3870.44,3880.95,4033.19,4140.56,4349.58,4171.34,4101.57,4271.37,4230.25,4185.22,4130.36,4288.77,4139.56,3942.12,4033.61,3933.48,4110.08,3696.49,4162.56,1563.91,3996.34,4130.69,4112.67,4216.4,4183.1,1563.91,3994.98,4349.58
32768,4117.56,4104.72,4239.83,4102.97,4169.38,3714.27,4174.98,4320.32,4188.73,4063.1,4325.8,4297.4,3871.03,4049.12,4214.72,4336.35,4345.15,4077.88,3745.5,3610.16,4178.25,3321.88,4102.42,3523.5,3848.5,3321.88,4041.74,4345.15
65536,4116.6,4103.81,3992.72,4218.99,4023.51,4116.71,4032.5,4116.31,3975.79,3771.26,3972.29,4017.79,4115.74,4508.86,4580.84,4098.32,4121.55,4140.4,4184.47,4257.72,4122.46,4497.37,4567.67,3895.27,4097.57,3771.26,4145.86,4580.84
131072,4185.22,4181.69,4112.83,4266.59,4279.9,4694.43,4014.9,4131.3,3847.63,4147.55,4644.15,4399.25,4132.79,4726.34,4525.96,4561.5,4575.53,3825,4115.27,4006.23,3966.41,4330.03,4432.01,4261.57,4415.39,3825,4271.18,4726.34
262144,4413.08,4646.5,4522.8,4431.75,4438.53,4608.44,4706.6,4668.6,3894.52,4249.02,3907.05,4102.63,4121.61,4195.33,4306.82,4258.5,4267.29,4153.41,4261.91,4085.8,4023.38,4138.77,4349.58,4166.61,4410.91,3894.52,4293.18,4706.6
524288,4556.54,4294.09,4251.47,4132.22,4180.76,4607.36,4525.66,4604.6,4171.59,4188.78,4122.39,4140,4113.52,4225.19,4224.02,1770.89,4429.75,3735.53,4182.45,4175.89,4240.57,4396.78,3862.15,4437.6,3927.84,1770.89,4139.91,4607.36
1048576,4180.37,4063.41,4123.65,4329.57,4272.03,4250.89,4123.01,4376.72,4259.8,4288.97,4231.13,4172.41,4186.11,4233.03,4159.92,4328.36,4445.11,4339.24,4432.42,4360.91,4510.14,3844.06,4307.87,4050.29,4124.26,3844.06,4239.75,4510.14
