512,7566.07,7580.89,7599.25,7605.37,7509.17,7349,7567.51,7550.52,7389.92,7584.57,7579.71,7640.9,7376.34,7614.2,7560.7,7205.22,7372.74,7199.21,7425.74,7385.77,7578,7557.86,7548.98,7350.27,7544.42,7199.21,7489.69,7640.9
1024,6769.87,6710.39,6673.94,6767.63,6765.25,6783.03,6783.37,6663.62,6679.47,6736.19,6668.93,6694.33,6764.29,6739.31,6771.74,6713.31,6705.84,6757.22,6630.33,6732.03,6702.84,6569.75,6565.35,6721.67,6736.34,6565.35,6712.24,6783.37
2048,5922.32,5902.84,5924.37,5976.9,5906.69,5895.1,5867.04,5951,5989.48,5799.63,5740.07,5823.33,5890.86,5988.38,5946.67,5951.59,5864.25,5934.85,5986.41,5933.38,5976.05,5896.87,5944.14,5724.22,5927.87,5724.22,5906.57,5989.48
4096,5940.47,5818.27,5840.74,5698.19,5935.67,5986.28,5588.08,5742.25,5862.76,5832.45,5816.67,5823.66,5883.47,5855.57,5913.81,5893.34,5889.97,5888.86,5893.71,5872.69,5815.83,5875.94,5884.13,5878.53,5842.35,5588.08,5850.95,5986.28
8192,5758.78,5803.57,5829.09,5820.73,5923.74,5984.71,5983.76,5975.2,5833.72,5853.67,5836.33,5920.26,5993.08,5842.67,5807.66,5847.67,5830.24,5945.94,5974.18,5978.23,5996.31,6004.17,5980.75,5910.69,5889.37,5758.78,5900.98,6004.17
16384,5768.8,5809.46,5691.86,5848.72,5795.47,5816.6,5821.54,5833.95,5841.9,5843.49,5856.86,5826.62,5877.2,5827.07,5760.72,5815.4,5889.9,5865.41,5916.55,5849.47,5777.07,5931.57,5842.93,5879.84,5841.68,5691.86,5833.2,5931.57
32768,5702.5,5718.81,5720.17,5770.81,5577.56,5754.11,5804.94,5782.48,5736.48,5694.85,5751.66,5725.83,5802.75,5815.87,5734.18,5722.54,5657.9,5714.72,5712.11,5548.93,5695.99,5701.77,5687.09,5763.06,5666.97,5548.93,5718.56,5815.87
65536,5811.54,5834.25,5822.3,5817.12,5724.58,5605.53,5744.25,5768.73,5710.68,5648.92,5673.05,5579.19,5349.16,5661.62,5749.59,5658.51,5795.63,5833.03,5518.23,5429.56,5372.87,5304.21,5460.21,5647.85,5547.19,5304.21,5642.71,5834.25
131072,5448.97,5625.35,5514.72,5323.94,5270.46,5505.12,5668.7,5638.61,5543.79,5573,5533.51,5601.61,5650.53,5505.62,5569.63,5567.8,5519.84,5631.95,5661.61,5583.34,5601.84,5568.37,5529.47,5532.32,5491.42,5270.46,5546.46,5668.7
262144,5469.2,5412.43,5376.78,5413.05,5467.95,5421.17,5488.31,5442.32,5457.32,5517.46,5332.99,5434.24,5471.43,5397.75,5390.4,5426.53,5437.88,5437.52,5478.8,5421.44,5452.25,5459.15,5453.15,5494.35,5405.36,5332.99,5438.37,5517.46
524288,5327.02,5304.65,5390.45,5387.05,5374.52,5376.4,5376.77,5396.44,5200.73,5371.14,5364.19,5348.32,5341.71,5393.06,5476.76,5432.44,5425.95,5373.5,5387.17,5342.22,5369.06,5307.43,5292.34,5367.11,5434.67,5200.73,5366.44,5476.76
1048576,5406.19,5331.62,5359.76,5367.25,5401.87,5279.41,5277.5,5406.12,5416.15,5387.86,5278.29,5349.44,5397.07,5319.34,5380.16,5398.79,5340.29,5256.85,5265.25,5387.52,5443.18,5465.49,5442.57,5390.77,5413.63,5256.85,5366.49,5465.49
