64,5164.53,5532.29,5586.22,6410.73,5601.52,6365.14,5885.09,6107.46,6337.59,6501.84,6470.79,6537.65,6059.21,6315.99,6300.91,6501.3,6446.27,6526.07,5303.76,6306.18,6272.19,5809.54,6294.63,6314.16,6289.51,5164.53,6129.62,6537.65
128,7531.46,8006.33,7728.81,8021.72,6798.17,6154.82,6932.63,7382.26,7691.26,8035.22,6354.04,7959.59,7943.75,7145.85,7918.83,7337.18,7988.09,7959.26,8083.98,8030.52,8130.95,7747.13,7991.8,7990.66,7673.72,6154.82,7621.52,8130.95
256,9112.27,9545.59,9709.2,9581.24,8597.59,9656.35,8511.65,8342.72,9398.36,9021.54,9647.32,9446.27,9875.87,9445.4,9338.55,8869.15,9591.06,9206.23,9877.07,9811.08,9380.68,7724.1,7521.56,7958.81,9231.77,7521.56,9136.06,9877.07
512,8832.41,8897,9689.95,9517.56,9669.94,9590.74,9369.4,9553.11,9632.5,9652.61,8050.35,9650.02,9494.29,9561.65,9749.89,9239.5,9444.62,9319.02,9219.11,9162.23,9695.54,9691.59,9074.96,9264.01,9503.3,8050.35,9381.01,9749.89
1024,7392.81,7563.4,9078.8,8945.14,7988.54,8671.59,9253.3,8149.16,8445.77,8905.8,8807.88,9290.1,9260.01,9284.82,9438.27,8135.98,5664.92,7403.54,7444.73,9030.32,9218.53,9388.8,8688.25,9246.28,8385.1,5664.92,8523.27,9438.27
2048,7054.8,7413.31,7366.62,7602.63,6763.3,7615.03,7615.95,7505.47,7614.99,7506.82,7588.62,7697.84,7722.51,7353.11,7409.97,7475.58,7676.88,7166.72,6350.14,6492.9,7338.12,7676.62,7630.11,7725.17,6881.73,6350.14,7369.8,7725.17
4096,6688.1,8861.02,8894.12,7961.81,8085.4,8637.86,8872.1,9115.3,9049.14,7754.05,8868.77,8632.07,9021.89,8916.67,9216.84,8468.33,8827.95,8509.43,8835.41,9162.55,9013.1,9197.79,9081.67,9032.85,8204.78,6688.1,8676.36,9216.84
8192,8293.59,7960.64,8831.87,7570.72,7532.9,8927.59,8793.41,8975.46,8976.06,8360.01,8838.54,7963.5,8681.74,8541.69,8935.69,8894.67,8823.37,8893.49,8541.81,8055.25,8473.43,8889.4,9034.76,8663.61,8905.91,7532.9,8574.37,9034.76
16384,6985.55,6800.49,7253.91,7510.6,8346.36,8776.3,8831.33,8682.24,8827.12,8865.71,7949.67,7148.67,8268.72,5957.95,7248.5,8759.75,8502.61,9032.49,8304.05,6855.65,7137.52,8331.83,8814.68,8879.02,8884,5957.95,8038.19,9032.49
32768,7982.03,8629.62,8019.5,8144.63,8335.9,7687.24,8576.37,8316.92,8557.82,8610.41,7998.7,8102.1,8224.61,8775.29,8590.71,8725.38,8328.52,8661.1,8695.25,8748.02,8505.6,8466.03,8161.89,8449.44,8788.63,7687.24,8403.27,8788.63
65536,8045.34,8605.87,8389.47,8155.92,8279.05,8429.89,8651.02,8469.44,8369.77,8513.91,8339.51,8470.28,7506,8417.56,7781.03,8234.04,8424.61,8464.47,8588.97,8556.92,7828.27,4838.01,7062.03,8223.24,8162.96,4838.01,8112.3,8651.02
131072,6800.11,7951.9,7972.96,8023.72,7077.23,7953.42,7492.27,7349.32,7874.16,6631.96,7087.06,7318.8,6898.38,7756.97,7790.62,8067.26,8077.24,8145.49,7978.81,7539.78,6671.72,6688.76,6694.8,7939,7889.88,6631.96,7506.86,8145.49
262144,6122.5,7381.78,7636.17,7692.45,6475.27,7437.97,6234.9,6182.79,7130.28,7400.73,7565.76,6028.41,7445.96,6504.87,7647.31,7605.71,7666.76,7578.54,7748.2,7728.35,7719.5,7300.7,7509.68,7652.4,7766.02,6028.41,7246.52,7766.02
524288,7293.15,7655.25,6826.63,6928.25,7121.45,6409.57,7316.25,7527.66,7338.66,7700.23,7329.89,7586.85,7597.88,7318.8,7559.69,7471.92,7576.08,7559.44,7695.9,7530.7,7589.84,6395.49,7020.83,6166.94,6537.09,6166.94,7242.18,7700.23
1048576,5238.2,5744.7,5766.2,5869.36,5669.28,5726.56,5771.07,5809.75,5826.05,5817.32,5770.48,5467.5,5749.21,5455.54,5359.57,5619.52,5741.67,5696.61,5773.14,5875.51,5813.96,5858.11,5257.28,5205.4,5659.48,5205.4,5661.66,5875.51
