512,2454.83,2440.8,2454.13,2463,2458.82,2445.9,2457.38,2407.94,2458.61,2216.29,2246.29,2134.37,2213.41,2038.45,2328.77,2370.09,2436.82,2409.87,2460.23,2315.82,2447.87,2388.3,2337.8,2464.34,2227.46,2038.45,2363.1,2464.34
1024,3163.78,3058.4,2907.89,3343.19,3444.04,3492.34,3561.31,3535.5,3603.86,3606.79,3596.72,3539.2,3572.59,3618.75,3588.18,3568.09,3545.77,3611.68,3577.3,3551.16,3478.45,3324.45,3566.28,3585.58,3550.31,2907.89,3479.67,3618.75
2048,4169.1,4164.59,4016.88,4118.03,4163.77,4077.01,4127.33,4153.56,4128.38,4126.98,4045.97,4054.59,4077.68,4077.13,4099.31,4113.08,4073.85,4057.03,4077.04,4085.7,4112.02,4052.53,3926.11,4037.3,4068.49,3926.11,4088.14,4169.1
4096,4055.71,4619.65,4554,4437.88,4482.24,4533.21,4542.91,4556.16,4528.94,4557.69,4510.61,4094.32,4476.34,4525.27,4553.26,4586.36,4559.03,4602.82,4585.79,4510.36,4481.35,4543.72,4531.04,4573.77,4445.36,4055.71,4497.91,4619.65
8192,3806.42,4497.4,4536.09,4572.4,4585.22,4466.73,4527.92,4543.41,4049.69,4437.57,4531.69,4367.44,4527.52,4409.68,4524.63,4492.73,4243.58,4372.89,4516.02,4433,4550.22,4537.09,4544.48,4525.63,4561.62,3806.42,4446.44,4585.22
16384,4591.06,4618.79,4170.01,4498.5,4653.85,4669.1,4527.45,4585.65,4506.71,4519.37,4645.24,4646.67,4654.53,4520.22,4577.16,4680.75,4624.59,4587.81,4576.8,4077.5,4629.09,4639.71,4621.98,4611.07,4595.3,4077.5,4561.16,4680.75
32768,4547.17,4635.68,4536.73,3973.35,4540.22,4586.4,4645.66,4635.3,4676.11,4667.84,4702.95,4635.42,4640.63,4255,4691.65,4710.94,4552.51,4728.45,4637.15,4622.92,4669.73,4631.59,4586.49,4614.91,4558.03,3973.35,4587.31,4728.45
65536,4742.79,4412.6,4299.31,4707.31,4737.67,4784.14,4798.95,4841.31,4812.57,4752.45,4416.42,4345.48,4860.06,4873.51,4879.37,4891.72,4739.63,4845.74,4752.85,4812.68,4790.51,4865.55,4825.54,4829.49,4830.77,4299.31,4737.94,4891.72
131072,4871.01,4895.81,4911.47,4865.13,4847.21,4817.9,4854.61,4846.82,4802.8,4906.52,4139.98,4536.94,4759.34,4796.95,4885.07,4355.98,4395.69,4759.54,4837.78,4843.4,4888.07,4861.86,4919.8,4907.46,4662.9,4139.98,4766.8,4919.8
262144,4705.08,4826.54,4889.12,4904.97,4864.36,4940.25,4954.94,4966.42,4977.49,4957.77,4958.86,4310.79,4658.7,4594.54,4791.91,4881.6,4941.01,4964.53,4986.46,4946.78,4971.19,4860.27,4924.77,4933.57,4922.87,4310.79,4865.39,4986.46
524288,4958.49,5000.46,5037.8,4574.77,4894.46,4774.74,5000.26,4731.18,4823.97,4861.13,4833.9,4664.04,4986.02,4776.38,4904.55,5052.53,5041.14,4945.6,4975.84,4780.22,5030.9,4820.72,4970.53,4959.29,4878.49,4574.77,4891.1,5052.53
1048576,4490.8,5014.53,4969.68,4994.91,4979.9,4854.07,4245.07,4702.93,4935.37,4992.77,4994.56,4503.24,5051.05,4980.88,4819.92,4952.56,4930,5032.03,5036.59,5010.96,4728.87,4613.98,4980.8,5075.86,5005.23,4245.07,4875.86,5075.86
